GQ Electronics LLC, GMC Data Viewer,Version 2.60
Date Time,Type,uSv/h,CPM,#1(CPS),#2(CPS),#3(CPS),#4(CPS),#5(CPS),#6(CPS),#7(CPS),#8(CPS),#9(CPS),#10(CPS),#11(CPS),#12(CPS),#13(CPS),#14(CPS),#15(CPS),#16(CPS),#17(CPS),#18(CPS),#19(CPS),#20(CPS),#21(CPS),#22(CPS),#23(CPS),#24(CPS),#25(CPS),#26(CPS),#27(CPS),#28(CPS),#29(CPS),#30(CPS),#31(CPS),#32(CPS),#33(CPS),#34(CPS),#35(CPS),#36(CPS),#37(CPS),#38(CPS),#39(CPS),#40(CPS),#41(CPS),#42(CPS),#43(CPS),#44(CPS),#45(CPS),#46(CPS),#47(CPS),#48(CPS),#49(CPS),#50(CPS),#51(CPS),#52(CPS),#53(CPS),#54(CPS),#55(CPS),#56(CPS),#57(CPS),#58(CPS),#59(CPS),#60(CPS),
2018-10-27 14:44,Every Second,0.117,18,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,
2018-10-27 14:45,Every Second,0.078,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
2018-10-27 14:46,Every Second,0.449,69,1,3,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,1,7,3,1,9,12,10,11,
2018-10-27 14:47,Every Second,0.631,97,10,4,1,0,2,0,8,17,5,0,1,2,2,0,0,0,0,3,2,2,1,0,5,4,3,0,2,6,3,0,3,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,
2018-10-27 14:48,Every Second,0.149,23,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,0,0,1,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,
2018-10-27 14:49,Every Second,0.137,21,0,0,1,1,0,0,1,0,1,0,0,0,2,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,2,
2018-10-27 14:50,Every Second,0.201,31,1,1,0,1,0,1,0,1,1,2,2,1,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,2,0,2,1,0,1,0,0,
2018-10-27 14:51,Every Second,0.130,20,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,
2018-10-27 14:52,Every Second,0.091,14,1,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,
2018-10-27 14:53,Every Second,0.117,18,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,
2018-10-27 14:54,Every Second,0.169,26,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,1,0,0,1,1,1,2,
2018-10-27 14:55,Every Second,0.176,27,1,0,1,0,0,1,2,3,1,1,0,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,1,1,0,0,0,1,
2018-10-27 14:56,Every Second,0.189,29,1,2,0,0,1,0,1,0,1,1,2,0,0,0,0,0,0,1,3,1,1,0,1,0,0,1,0,2,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,
2018-10-27 14:57,Every Second,0.182,28,0,1,1,0,2,0,1,2,0,1,0,0,0,0,1,0,1,1,1,1,2,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,2,0,
2018-10-27 14:58,Every Second,0.111,17,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,
2018-10-27 14:59,Every Second,0.117,18,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,
2018-10-27 15:00,Every Second,0.169,26,0,0,0,0,3,0,0,0,0,0,1,0,0,1,2,0,1,0,0,2,0,1,1,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,3,0,0,0,1,0,
2018-10-27 15:01,Every Second,0.117,18,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,
2018-10-27 15:02,Every Second,0.078,12,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,
2018-10-27 15:03,Every Second,0.162,25,1,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,1,4,3,
2018-10-27 15:04,Every Second,0.423,65,1,0,1,3,0,1,0,1,1,0,2,0,1,1,2,2,1,2,1,2,3,1,0,1,1,0,0,0,1,5,3,2,1,1,3,2,3,0,2,0,0,2,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,
2018-10-27 15:05,Every Second,0.189,29,0,1,0,1,1,1,0,0,0,1,1,2,0,2,1,2,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,
2018-10-27 15:06,Every Second,0.143,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,0,2,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,
2018-10-27 15:07,Every Second,0.137,21,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,1,0,1,0,1,3,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,
2018-10-27 15:08,Every Second,1.248,192,0,0,0,0,0,1,0,1,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,10,10,11,6,12,9,10,5,13,7,8,10,8,11,10,3,7,3,6,10,8,
2018-10-27 15:09,Every Second,2.217,341,9,6,13,8,10,8,5,9,9,7,10,3,7,7,6,5,8,8,6,8,11,7,10,9,3,9,6,12,12,10,6,7,6,6,10,4,6,2,1,3,1,6,2,1,0,1,8,2,2,1,2,3,3,2,5,1,4,1,3,1,
2018-10-27 15:10,Every Second,1.385,213,2,2,4,3,1,2,2,1,5,6,1,2,2,3,1,5,0,0,4,5,2,2,4,5,2,4,1,1,4,2,6,4,1,0,4,4,4,3,3,2,7,4,1,2,1,2,0,6,4,5,6,2,10,9,6,5,10,9,7,8,
2018-10-27 15:11,Every Second,3.653,562,7,7,10,12,10,10,8,8,8,10,9,6,11,4,16,5,8,4,6,9,12,11,12,9,10,5,11,9,9,15,10,8,7,14,7,9,9,11,9,15,6,14,10,6,5,9,12,8,5,7,9,8,11,13,13,11,13,12,9,11,
2018-10-27 15:12,Every Second,0.923,142,8,10,11,7,13,10,9,14,9,13,4,8,5,9,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2018-10-27 15:13,Every Second,0.117,18,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,1,0,0,0,
2018-10-27 15:14,Every Second,2.464,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,13,7,7,11,7,5,10,8,11,11,9,8,14,10,8,12,9,10,9,6,10,17,16,6,6,15,9,7,10,9,9,8,14,11,8,12,8,12,
2018-10-27 15:15,Every Second,2.750,423,6,13,8,9,5,13,10,11,9,8,12,11,12,10,14,10,7,14,7,10,8,8,12,14,8,9,10,16,4,0,0,1,0,0,1,4,10,8,4,4,2,3,6,5,7,6,7,8,5,8,2,5,3,4,4,3,4,6,3,12,
2018-10-27 15:16,Every Second,1.033,159,2,0,0,1,1,0,0,2,0,2,0,0,0,1,0,1,1,1,0,1,0,0,0,2,2,0,1,0,1,0,1,1,1,2,1,0,0,0,0,2,1,3,5,7,5,6,5,8,8,5,7,10,6,6,11,4,6,9,12,8,
2018-10-27 15:17,Every Second,1.742,268,9,8,10,9,1,7,7,4,3,3,4,7,4,8,6,2,2,8,2,5,5,8,4,3,6,8,7,6,13,2,5,6,2,9,6,10,2,2,6,6,14,6,7,7,0,0,0,0,0,1,1,1,0,1,0,1,2,1,1,0,
2018-10-27 15:18,Every Second,0.104,16,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,
2018-10-27 15:19,Every Second,0.130,20,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
2018-10-27 15:20,Every Second,0.169,26,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,2,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,
2018-10-27 15:21,Every Second,0.111,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,1,1,
2018-10-27 15:22,Every Second,0.104,16,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,
2018-10-27 15:23,Every Second,0.130,20,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,
2018-10-27 15:24,Every Second,0.137,21,1,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,
2018-10-27 15:25,Every Second,0.123,19,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,
2018-10-27 15:26,Every Second,0.097,15,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,
2018-10-27 15:27,Every Second,0.130,20,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,1,0,1,
2018-10-27 15:28,Every Second,0.058,9,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
2018-10-27 15:29,Every Second,0.123,19,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,1,0,0,
2018-10-27 15:30,Every Second,0.111,17,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,
2018-10-27 15:31,Every Second,0.117,18,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2018-10-27 15:32,Every Second,0.123,19,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,
2018-10-27 15:33,Every Second,0.111,17,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,
2018-10-27 15:34,Every Second,0.091,14,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,
2018-10-27 15:35,Every Second,0.123,19,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,
2018-10-27 15:36,Every Second,0.137,21,1,0,0,0,0,0,1,2,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,
2018-10-27 15:37,Every Second,0.097,15,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,
2018-10-27 15:38,Every Second,0.123,19,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,
2018-10-27 15:39,Every Second,0.078,12,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,
2018-10-27 15:40,Every Second,0.111,17,0,0,0,0,0,1,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,
2018-10-27 15:41,Every Second,0.149,23,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,1,1,0,1,1,3,0,0,1,0,0,1,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,
2018-10-27 15:42,Every Second,0.143,22,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2,1,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,
2018-10-27 15:43,Every Second,0.130,20,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,0,
2018-10-27 15:44,Every Second,0.130,20,0,1,0,0,1,0,0,2,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,
2018-10-27 15:45,Every Second,0.078,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,
2018-10-27 15:46,Every Second,0.111,17,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
2018-10-27 15:47,Every Second,0.111,17,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,
2018-10-27 15:48,Every Second,0.097,15,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,
2018-10-27 15:49,Every Second,0.097,15,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,
2018-10-27 15:50,Every Second,0.162,25,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,
2018-10-27 15:51,Every Second,0.149,23,2,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,2,
2018-10-27 15:52,Every Second,0.045,7,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
2018-10-27 15:53,Every Second,0.072,11,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
2018-10-27 15:54,Every Second,0.052,8,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
2018-10-27 15:55,Every Second,0.091,14,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-10-27 15:56,Every Second,0.091,14,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-10-27 15:57,Every Second,0.104,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,2,0,1,
2018-10-27 15:58,Every Second,0.130,20,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,
2018-10-27 15:59,Every Second,0.137,21,0,1,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,
2018-10-27 16:00,Every Second,0.091,14,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,
2018-10-27 16:01,Every Second,0.091,14,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,
2018-10-27 16:02,Every Second,1.534,236,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,3,10,7,8,3,14,14,12,13,13,13,15,9,23,13,14,13,12,12,4,1,0,
2018-10-27 16:03,Every Second,3.341,514,5,13,11,15,9,15,15,8,7,8,13,12,8,8,3,20,11,8,7,13,17,10,9,8,19,7,13,8,11,8,12,8,13,12,8,10,9,7,11,13,17,17,11,12,15,8,2,1,1,0,0,4,1,1,1,0,0,0,1,0,
2018-10-27 16:04,Every Second,0.182,28,0,3,2,2,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,
2018-10-27 16:05,Every Second,1.274,196,0,0,0,0,2,5,5,3,1,5,5,5,3,2,3,1,3,2,1,1,2,5,4,4,8,3,6,2,4,6,3,2,0,2,1,3,3,3,3,4,4,8,1,4,7,3,2,1,3,2,8,1,1,3,3,11,3,7,7,2,
2018-10-27 16:06,Every Second,0.553,85,6,3,3,5,3,4,3,3,3,6,3,3,3,6,7,4,0,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,2,1,0,0,1,1,0,1,1,0,0,
2018-10-27 16:07,Every Second,0.111,17,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,1,0,1,0,0,0,0,0,
2018-10-27 16:08,Every Second,0.123,19,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,
2018-10-27 16:09,Every Second,0.091,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,
2018-10-27 16:10,Every Second,0.130,20,1,0,0,2,0,1,1,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,
2018-10-27 16:11,Every Second,0.084,13,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,
2018-10-27 16:12,Every Second,0.130,20,0,1,0,0,1,1,1,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,
2018-10-27 16:13,Every Second,0.143,22,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,3,0,1,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,
2018-10-27 16:14,Every Second,0.084,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,
2018-10-27 16:15,Every Second,0.111,17,0,0,0,1,0,0,0,0,1,0,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
2018-10-27 16:16,Every Second,0.104,16,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-10-27 16:17,Every Second,0.123,19,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,
